Comment,Happy,Thankful,Hopeful ,Sad,Angry,Scared,Thanks/Praise God,Punishment from God,Angry at God,Let's Pray/Amen,Against Religion,Giving Info,Asking for Info,Thanks PAGASA,BOO Pagasa,Family/Relatives,Filipinos,Safety,Approving Science,Against Science,WOO Gov Efforts,BOO Gov Efforts,Name,Date (Dec 2014),Likes,Tagging,Against Other's Comments
"Danny Dela Cruz Prayer for those affected by typhoon .
 Lord Jesus calm the typhoon, and keep all the people safe. Amen . 
December 6, 2014 at 7:04am",,,,,,,,,,1,,,,,,,,,,,,,,"December 6, 2014 at 7:04am",,,
"Ejje Odd Tommorow heavy rain and wind . December 5, 2014 at 9:10am",,,,,,,,,,,,1,,,,,,,,,,,," December 5, 2014 at 9:10am",,,
"Joe GIh In the bible, there are no selective favoritism. The victims of Yolanda prayed just as hard, but 1000's were lost. December 5, 2014 at 4:26pm",,,,,,,,,,,,,,,,,,,,,,,," December 5, 2014 at 4:26pm",,,
"TheRoldan Piala Kumusta na ang samar bat wala na akong nakikitang nag post about samar December 5, 2014 at 8:29am",,,,,,,,,,,,,1,,,,,,,,,,,"December 5, 2014 at 8:29am",,,
"Jonitim Jonitim RAMDAM KO 90PERCENT PAPASOK ANG SUPER TYPHOON RUBY SA CENTRAL LUZON🏡 🏡🏡🏡🏡🏡 #JONPSYCHIC# December 5, 2014 at 8:18am",,,,,,,,,,,,,,,,,,,,,,,,"December 5, 2014 at 8:18am",,,
"Frank Queriones Becareful what yoy wish for brad!!! Baka magsisi ka pag nangyari yan 
1 · December 5, 2014 at 10:51am",,,,,,,,,,,,,,,,,,,,,,,,"December 5, 2014 at 10:51am",1,,1
"Michael Garcia Puro nalang warning December 5, 2014 at 12:29pm",,,,,1,,,,,,,,,,,,,,,,,,,"December 5, 2014 at 12:29pm",,,
,1,0,7,1,6,1,3,2,0,47,0,22,22,3,1,5,0,8,0,0,3,1,0,0,249,7,7
,,,,,,,,,,,,,,,,,,,,,,,,,,,
URL: https://www.facebook.com/PAGASA.DOST.GOV.PH/photos/a.302759263167323.64041.302746419835274/717276135048965/?type=3&src=https%3A%2F%2Ffbcdn-sphotos-f-a.akamaihd.net%2Fhphotos-ak-xpf1%2Ft31.0-8%2F10655311_717276135048965_2481521227441458283_o.jpg&smallsrc=https%3A%2F%2Ffbcdn-sphotos-f-a.akamaihd.net%2Fhphotos-ak-xpa1%2Fv%2Ft1.0-9%2F10393857_717276135048965_2481521227441458283_n.jpg%3Foh%3D56f90f1ac78343106932d9b94361d634%26oe%3D55D0BD88%26__gda__%3D1439273520_2d08d77db727f9dd80790ad755d991f3&size=1027%2C748&fbid=717276135048965,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emotion,16,,,,,,,,,,,,,,,,,,,,,,,,,,
Religion,52,,,,,,,,,,,,,,,,,,,,,,,,,,
Information,44,,,,,,,,,,,,,,,,,,,,,,,,,,
Thanks PAGASA,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Family,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Preparedness,8,,,,,,,,,,,,,,,,,,,,,,,,,,
Science,0,,,,,,,,,,,,,,,,,,,,,,,,,,
